oldest_review,category_afghani,category_african,category_aquariumservices,category_arcades,category_argentine,category_artmuseums,category_asianfusion,category_australian,category_bagels,category_bakeries,category_bars,category_basque,category_bbq,category_beerbar,category_belgian,category_bookstores,category_bowling,category_brazilian,category_breakfast_brunch,category_british,category_bubbletea,category_buffets,category_burgers,category_cafes,category_cafeteria,category_cajun,category_cambodian,category_cantonese,category_caribbean,category_catering,category_champagne_bars,category_cheese,category_cheesesteaks,category_chicken_wings,category_chickenshop,category_chinese,category_chocolate,category_cigarbars,category_cocktailbars,category_coffee,category_coffeeroasteries,category_comedyclubs,category_comfortfood,category_convenience,category_creperies,category_cuban,category_cupcakes,category_customcakes,category_danceclubs,category_delis,category_desserts,category_dimsum,category_diners,category_divebars,category_dominican,category_donuts,category_egyptian,category_empanadas,category_ethiopian,category_eventplanning,category_falafel,category_filipino,category_fishnchips,category_fondue,category_food_court,category_fooddeliveryservices,category_foodstands,category_foodtrucks,category_french,category_gastropubs,category_gaybars,category_gelato,category_german,category_gluten_free,category_golf,category_golflessons,category_gourmet,category_greek,category_grocery,category_haitian,category_halal,category_hawaiian,category_healthmarkets,category_hennaartists,category_hiking,category_hobbyshops,category_hookah_bars,category_hotdog,category_hotdogs,category_hotels,category_hotpot,category_icecream,category_indpak,category_irish,category_irish_pubs,category_italian,category_izakaya,category_japacurry,category_japanese,category_jazzandblues,category_juicebars,category_karaoke,category_kebab,category_korean,category_kosher,category_landmarks,category_latin,category_lebanese,category_libraries,category_localflavor,category_lounges,category_macarons,category_mags,category_malaysian,category_meats,category_mediterranean,category_mexican,category_mideastern,category_modern_european,category_moroccan,category_museums,category_musicvenues,category_newamerican,category_newmexican,category_noodles,category_pakistani,category_panasian,category_parks,category_persian,category_peruvian,category_pianobars,category_pizza,category_poke,category_polish,category_poolhalls,category_portuguese,category_publicart,category_pubs,category_rafting,category_ramen,category_russian,category_salad,category_sandwiches,category_scandinavian,category_seafood,category_seafoodmarkets,category_shanghainese,category_shavedice,category_shoppingcenters,category_soulfood,category_soup,category_southern,category_spanish,category_speakeasies,category_sports_clubs,category_sportsbars,category_steak,category_streetvendors,category_sushi,category_szechuan,category_tacos,category_taiwanese,category_tapas,category_tapasmallplates,category_tea,category_tex-mex,category_thai,category_theater,category_tours,category_tradamerican,category_turkish,category_tuscan,category_vegan,category_vegetarian,category_venezuelan,category_venues,category_vietnamese,category_waffles,category_walkingtours,category_whiskeybars,category_wine_bars,category_zoos
2011-11,1,1,1,0,0,3,4,1,8,43,35,1,7,0,1,1,1,6,18,0,0,1,29,13,0,1,2,0,1,2,1,2,1,3,0,17,1,1,6,54,1,0,0,1,1,9,0,0,4,28,6,1,18,10,1,3,1,0,2,0,1,0,1,0,3,0,8,2,40,4,15,3,2,0,2,0,1,8,5,0,5,0,1,0,1,1,0,1,2,1,0,14,22,11,5,126,0,1,41,4,2,4,0,19,3,13,6,0,1,2,34,2,1,0,1,11,33,13,0,0,10,1,84,0,1,1,0,10,0,1,0,62,0,0,2,1,1,29,1,6,4,7,35,2,19,1,1,0,0,0,5,5,14,1,1,17,28,2,22,4,2,0,4,1,2,2,22,0,0,48,7,1,3,9,1,2,5,0,0,1,19,1
2011-12,1,1,1,0,1,3,4,1,8,44,36,1,7,0,1,1,1,6,18,0,0,1,30,14,0,1,2,0,1,2,1,2,1,3,0,17,1,1,6,55,1,0,0,1,1,9,0,0,4,29,6,1,18,10,1,3,1,0,2,0,1,0,1,0,3,0,8,2,40,4,15,3,2,0,2,0,1,8,5,0,5,0,1,0,1,1,0,1,2,1,0,14,22,11,5,127,0,1,41,4,2,4,0,19,3,13,6,0,1,2,34,2,1,0,1,11,33,13,0,0,10,1,86,0,1,1,0,10,0,1,0,62,0,0,2,1,1,31,1,6,4,7,36,2,19,1,1,0,0,0,5,5,14,1,1,17,29,2,22,4,2,0,4,1,2,2,22,0,0,48,7,1,3,9,1,2,6,1,0,1,19,1
2012-01,1,1,1,0,1,3,4,1,8,45,36,1,7,0,1,1,1,6,18,0,0,1,30,14,0,1,2,0,1,2,1,2,1,3,0,18,1,1,7,56,1,0,0,1,1,9,0,0,4,29,7,1,18,10,1,3,1,0,2,0,1,0,1,0,3,0,8,2,40,4,15,3,2,0,2,0,1,9,5,0,5,0,1,0,1,1,0,1,2,1,0,14,22,11,5,127,0,1,41,4,2,4,0,20,3,13,6,0,1,2,34,2,1,0,1,12,36,13,0,0,10,1,86,0,1,1,0,10,0,2,0,62,0,0,2,1,1,31,1,6,4,7,37,2,19,1,1,0,0,0,5,5,14,1,1,17,30,3,22,4,2,0,4,1,2,2,23,0,0,48,7,1,3,9,1,2,6,1,0,1,19,1
2012-02,1,1,1,0,1,3,4,1,8,45,36,1,7,1,1,1,1,6,18,0,0,1,31,14,0,1,2,0,1,2,1,2,1,3,0,18,1,1,7,57,1,0,0,1,1,9,0,0,4,29,7,1,18,10,1,3,1,0,2,0,1,0,1,0,3,0,8,2,41,4,15,3,2,0,2,0,1,9,5,0,5,0,1,0,1,1,0,1,2,1,0,14,22,11,5,127,0,1,41,4,2,4,0,20,3,13,6,0,1,2,34,2,1,0,1,13,36,13,0,0,10,1,86,0,1,1,0,10,0,2,0,63,0,0,2,1,1,31,1,6,4,7,38,2,19,1,1,0,0,0,5,5,14,1,1,17,30,3,22,4,2,0,4,1,2,2,24,0,0,49,7,1,3,9,1,2,6,1,0,1,19,1
2012-03,1,1,1,0,1,3,4,1,8,46,36,1,7,1,1,1,1,6,18,1,0,1,31,16,0,1,2,0,1,2,1,2,1,4,0,18,1,1,7,58,1,0,0,1,1,9,0,0,4,29,7,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,8,2,42,4,15,3,2,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,14,22,11,5,127,0,1,42,4,2,4,0,20,3,13,6,0,1,2,34,2,1,0,1,14,37,13,0,0,10,1,87,0,1,1,0,10,0,2,0,63,0,0,2,1,1,32,1,6,4,7,38,2,19,1,1,0,0,0,5,5,14,1,1,18,30,4,23,4,2,0,4,1,2,2,24,0,0,49,7,1,3,9,1,2,6,1,0,1,20,1
2012-04,1,2,1,0,1,3,4,1,8,47,36,1,7,1,1,1,1,6,19,1,0,1,31,16,0,1,2,0,1,2,1,2,1,4,0,19,2,1,7,59,1,0,0,1,1,9,0,0,4,29,7,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,9,2,42,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,14,22,11,5,128,0,1,44,4,2,5,0,20,3,13,6,0,1,2,34,2,1,0,1,16,37,13,0,0,10,1,87,0,1,1,0,10,0,2,0,64,0,0,2,1,1,32,1,6,4,7,39,2,19,1,1,0,0,0,5,5,14,1,1,18,30,4,23,4,2,0,4,1,2,2,24,0,0,49,7,1,3,9,1,2,6,1,0,1,20,1
2012-05,1,2,1,0,1,3,4,1,8,47,36,1,7,1,1,1,1,6,19,1,0,1,31,17,0,1,2,0,1,2,1,2,1,4,0,19,2,1,8,60,1,0,0,1,1,9,0,0,4,29,8,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,9,2,42,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,15,23,11,5,128,0,1,44,4,2,5,0,20,3,13,6,0,1,2,35,2,1,0,1,16,38,13,0,0,10,1,88,0,1,1,0,10,0,2,0,64,0,0,2,1,1,34,1,6,4,7,39,2,19,1,1,0,0,0,5,5,14,1,1,18,30,4,23,4,2,0,4,1,2,2,25,0,0,49,7,1,3,9,1,2,6,1,0,1,20,1
2012-06,1,2,1,0,1,3,5,1,9,47,36,1,7,1,1,1,1,6,19,2,0,1,32,18,0,1,2,0,1,2,1,2,1,4,0,19,2,1,8,60,1,0,0,1,1,9,0,0,4,30,9,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,9,2,43,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,16,24,11,5,131,0,1,44,4,2,5,0,20,3,13,6,0,1,2,35,2,1,0,1,16,38,13,0,0,10,1,88,0,1,1,0,10,0,2,0,65,0,0,2,1,1,34,1,6,4,8,39,2,19,1,1,0,0,0,5,5,14,1,1,18,30,4,23,5,2,0,4,1,2,2,25,0,0,49,7,1,3,9,1,2,6,2,1,1,20,1
2012-07,1,2,1,0,1,3,5,1,9,48,36,1,7,1,1,1,1,6,19,2,0,1,32,18,0,1,2,0,1,2,1,2,1,4,0,20,2,1,9,61,1,0,0,1,1,9,0,0,4,30,9,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,43,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,16,24,11,5,132,0,1,44,4,2,5,0,20,3,13,6,0,1,2,36,2,1,0,1,16,38,13,0,0,10,1,89,0,1,1,0,10,0,2,0,65,0,0,2,1,1,34,1,6,4,8,39,2,19,1,1,0,0,0,5,5,14,1,1,18,30,4,24,5,2,0,4,1,2,2,25,0,0,49,7,1,3,9,1,2,6,2,1,1,20,1
2012-08,1,2,1,0,1,3,5,1,9,48,36,1,7,1,2,1,1,6,19,2,0,1,32,19,1,1,2,0,1,2,1,2,1,4,0,20,2,1,9,61,1,0,0,1,1,9,0,0,4,30,9,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,43,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,16,25,11,5,132,0,1,45,4,2,5,0,20,3,13,6,0,1,2,36,2,1,0,1,16,38,13,0,0,10,1,89,0,1,1,0,10,0,2,0,65,0,0,2,1,1,34,1,6,4,8,39,2,19,1,1,0,0,0,5,5,14,1,1,18,30,4,24,5,2,0,5,1,2,2,25,0,0,49,8,1,4,9,1,2,6,2,1,1,20,1
2012-09,1,2,1,0,1,3,5,1,9,48,36,1,8,1,2,1,1,6,20,2,0,1,32,19,1,1,2,0,1,2,1,2,1,4,0,20,2,1,9,63,1,0,0,1,1,9,0,0,4,30,9,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,43,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,16,25,11,5,134,0,1,45,4,2,5,0,21,3,13,6,0,1,3,36,2,1,0,1,16,38,13,0,0,10,1,91,0,1,1,0,10,0,2,0,65,0,0,2,1,1,34,1,6,4,8,39,2,19,1,1,0,0,0,5,5,15,1,1,18,30,4,25,5,2,0,5,1,2,2,26,0,0,49,8,1,4,9,1,2,6,2,1,1,20,1
2012-10,1,2,1,0,1,3,5,1,9,48,36,1,8,1,2,1,1,6,20,2,0,1,32,19,1,1,2,0,1,2,1,2,1,4,0,20,2,1,9,63,1,0,0,1,1,9,0,0,4,30,10,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,45,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,16,26,12,5,134,0,1,45,4,2,5,0,22,3,13,6,0,1,3,38,2,1,0,1,16,38,13,0,0,10,1,95,0,1,1,0,10,0,2,0,65,0,0,2,1,1,34,1,6,4,8,40,2,19,1,1,0,0,0,5,5,15,1,1,18,31,4,25,5,2,0,5,1,2,2,27,0,1,51,8,1,4,9,1,2,6,2,1,1,20,1
2012-11,1,2,1,0,1,3,5,1,9,48,36,1,8,1,3,1,1,6,20,2,0,1,32,19,1,1,2,0,1,2,1,2,1,4,0,20,2,1,10,65,1,0,0,1,1,9,0,0,4,30,10,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,45,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,2,1,0,16,26,12,5,136,0,1,45,4,2,5,0,24,3,13,6,0,1,3,38,2,1,0,1,16,38,13,0,0,10,1,97,0,1,1,0,10,0,3,0,66,0,0,2,1,1,34,1,6,4,8,40,2,19,1,1,0,0,0,5,5,15,1,1,18,32,4,25,5,2,0,5,1,2,2,27,0,1,51,8,1,4,9,1,2,6,2,1,1,20,1
2012-12,1,2,1,0,1,3,5,1,9,50,36,1,8,1,3,1,1,6,20,2,0,1,32,19,1,1,2,0,1,2,1,2,1,4,0,20,3,1,11,65,1,0,0,1,1,9,0,0,4,30,11,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,46,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,3,1,0,16,26,13,5,139,0,1,45,4,2,5,0,25,3,13,6,0,1,3,38,2,1,0,1,16,39,13,0,0,10,1,99,0,1,1,0,10,1,3,0,66,0,0,2,1,1,34,1,6,4,8,40,2,20,1,1,0,0,0,5,5,15,1,1,18,32,4,25,5,2,0,5,1,2,2,27,0,1,51,8,1,4,9,1,2,6,2,1,1,20,1
2013-01,1,2,1,0,1,3,5,1,9,52,36,1,8,1,3,1,1,6,20,2,0,1,33,21,1,1,2,0,1,2,1,2,1,4,0,20,3,1,11,65,1,0,0,1,1,9,0,0,4,30,11,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,46,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,3,1,0,16,26,13,5,139,0,1,45,4,2,6,0,25,3,13,6,0,1,3,39,2,1,0,1,16,39,13,0,0,10,1,100,0,1,1,0,10,1,3,0,66,0,0,2,1,1,34,1,6,4,9,40,2,20,1,1,0,0,0,5,5,15,1,1,19,32,4,25,5,2,0,5,1,2,2,28,0,1,51,8,1,4,9,1,2,6,2,1,1,20,1
2013-02,1,2,1,0,1,3,5,1,9,52,36,1,8,1,3,1,1,6,21,2,0,1,34,21,1,1,3,0,1,2,1,2,1,4,0,20,3,1,11,66,1,0,0,1,1,9,0,0,4,30,11,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,2,46,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,3,1,0,16,26,13,6,140,0,1,45,4,2,6,0,25,3,13,7,0,1,3,39,2,1,0,1,16,39,13,0,0,10,1,102,0,1,1,0,10,1,3,0,67,0,0,2,1,1,34,1,6,4,9,40,2,20,1,1,0,0,0,5,5,15,1,1,19,32,5,26,5,2,0,5,1,2,2,28,0,1,51,8,1,4,9,1,2,6,2,1,1,20,1
2013-03,1,2,1,0,1,3,5,1,9,52,38,1,8,1,3,1,1,6,21,2,0,1,34,21,1,1,3,0,1,2,1,2,1,4,0,20,3,1,11,69,1,0,0,1,1,9,0,0,4,30,11,1,18,10,1,3,1,0,2,0,2,0,1,0,3,0,10,3,46,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,3,1,0,16,27,13,6,142,0,1,46,4,2,6,0,26,3,13,7,0,1,3,39,2,1,0,1,16,39,13,0,1,10,1,104,0,1,1,0,10,1,3,0,68,0,1,2,1,1,34,1,6,4,9,40,2,20,1,1,0,0,0,5,5,15,1,1,19,32,5,27,5,2,0,5,1,2,2,28,0,1,51,8,1,4,9,1,2,6,2,1,1,21,1
2013-04,1,2,1,0,1,3,5,1,9,52,38,1,8,1,3,1,1,6,21,2,0,1,34,21,1,1,3,0,1,2,1,2,1,4,0,21,3,1,11,71,1,0,0,1,1,9,0,0,4,30,11,1,18,10,2,3,1,0,2,0,2,0,1,0,3,0,10,3,46,4,15,3,3,0,2,0,1,10,5,0,6,0,1,0,1,1,0,1,3,1,0,16,27,13,6,142,0,1,48,4,2,6,0,27,3,13,7,0,1,3,39,2,1,0,1,16,39,13,0,1,10,1,104,0,1,1,0,10,1,3,0,68,0,1,2,1,1,35,1,6,4,9,40,2,21,1,1,0,0,0,5,5,15,1,1,19,32,5,27,5,2,0,5,1,2,2,28,0,1,52,8,1,4,9,1,2,6,2,1,1,21,1
2013-05,1,2,1,0,1,3,5,1,9,53,39,1,8,1,3,1,1,6,21,2,0,1,35,21,1,1,4,0,1,2,1,2,1,5,0,21,3,1,11,74,1,0,0,1,1,9,0,0,4,30,11,1,18,10,2,3,1,0,2,0,2,0,1,0,3,0,10,3,46,4,15,3,3,0,2,0,1,11,5,1,6,0,1,0,1,1,0,1,3,1,0,16,28,13,6,142,0,1,48,4,2,6,0,27,3,13,7,0,1,3,39,2,1,0,1,16,39,13,0,1,10,1,105,0,1,1,0,10,1,3,0,68,0,1,2,1,1,35,1,6,4,9,41,2,22,1,1,0,0,0,5,5,15,1,1,19,32,5,27,5,3,0,5,2,2,2,30,0,1,52,8,1,4,9,1,2,6,2,1,1,21,1
2013-06,1,2,1,0,1,3,6,1,9,53,39,1,8,1,3,1,1,6,21,2,0,1,35,21,1,1,4,0,1,2,1,2,1,5,0,21,3,1,11,74,1,0,0,1,1,9,0,0,4,30,11,1,18,10,3,3,1,0,2,1,2,0,1,0,3,0,10,3,46,4,15,3,3,0,2,0,1,11,6,1,6,0,1,0,1,1,0,1,3,1,0,16,28,13,6,142,0,1,48,4,2,6,0,27,3,13,7,0,1,3,40,2,1,0,1,18,39,13,0,1,10,1,105,0,1,1,0,10,1,3,0,69,0,1,2,1,1,35,1,7,4,9,41,2,22,1,1,0,0,0,5,5,15,1,1,19,32,5,28,5,3,0,5,2,2,2,30,0,1,52,8,1,4,9,1,2,6,2,1,1,22,1
2013-07,1,2,1,0,1,3,6,1,9,53,40,1,8,2,3,1,1,6,21,2,0,1,35,21,1,1,4,0,1,2,1,2,1,5,0,21,3,1,11,75,1,0,0,1,1,9,0,0,4,30,12,1,18,10,3,3,1,0,2,1,2,0,1,0,3,0,10,4,46,4,15,3,3,0,2,0,1,11,6,1,6,0,1,0,1,1,0,1,3,1,0,18,28,13,6,143,0,1,48,4,2,6,0,27,3,13,7,0,1,3,40,2,1,0,1,18,39,13,0,1,10,1,106,0,1,1,0,10,1,3,0,69,0,1,2,1,1,35,1,7,4,10,42,2,22,1,1,0,0,0,5,5,15,1,1,19,32,6,28,5,3,0,6,2,2,2,31,0,1,52,8,1,4,9,1,2,7,2,1,1,22,1
2013-08,1,2,1,0,1,3,6,1,9,54,40,1,8,2,3,1,1,6,21,2,0,1,35,21,1,1,4,0,1,2,1,2,1,5,0,21,3,1,12,77,1,0,0,1,1,9,0,0,4,30,12,1,18,10,3,3,1,0,2,1,2,0,1,0,3,0,10,4,46,4,15,3,3,0,2,0,1,11,6,1,6,0,1,0,1,1,0,1,3,1,0,18,29,13,6,143,0,1,52,4,2,6,0,27,3,13,7,0,1,3,41,2,1,0,1,18,40,13,0,1,10,1,107,0,1,1,0,10,1,3,0,69,0,1,2,1,1,35,1,7,4,10,42,2,22,1,1,0,0,0,5,5,15,1,1,19,32,6,28,6,3,0,6,2,2,2,32,0,1,52,8,1,4,9,1,2,7,2,1,1,22,1
2013-09,1,2,1,0,1,3,6,1,9,55,40,1,8,2,3,1,1,6,22,2,0,1,35,22,1,1,4,0,1,2,1,2,1,5,0,22,3,1,12,78,1,0,0,1,1,9,1,0,4,31,13,1,18,10,3,3,1,0,2,1,2,0,1,0,3,0,10,6,46,4,15,3,3,0,2,0,1,11,6,1,6,0,1,0,1,1,0,1,3,1,0,18,29,13,6,144,0,1,53,4,2,6,0,28,3,13,7,0,1,3,42,2,1,0,1,18,40,13,0,1,10,1,109,0,1,1,0,10,1,3,0,69,0,1,2,1,1,35,1,7,4,10,42,2,22,1,1,0,0,0,5,5,15,1,1,19,32,6,28,6,3,0,6,3,3,2,32,0,1,52,8,1,4,9,1,2,7,2,1,1,22,1
2013-10,1,2,1,0,1,3,6,1,9,56,42,1,8,2,3,1,1,6,22,2,0,1,36,22,1,1,4,0,1,2,1,2,1,5,0,22,3,1,13,78,1,0,0,1,1,9,1,0,4,31,14,1,18,10,3,3,1,0,2,1,2,0,1,0,4,0,11,6,46,4,15,3,3,0,2,0,1,11,6,1,6,0,1,0,1,1,0,1,3,1,0,18,31,13,6,146,0,1,53,4,2,6,0,29,3,13,7,0,1,3,42,2,1,0,1,18,40,13,0,1,10,1,110,0,1,1,0,10,1,3,0,70,0,1,2,1,1,35,1,8,4,11,43,2,22,1,2,0,0,0,5,5,15,1,1,19,32,6,28,6,3,0,6,3,3,2,32,0,1,54,8,1,4,9,1,2,7,2,1,1,22,1
2013-11,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,6,22,2,0,1,36,23,1,1,4,0,1,2,1,2,1,5,0,22,3,1,15,81,1,0,0,1,1,9,1,0,4,31,16,1,18,10,3,3,1,0,2,1,2,0,1,0,5,0,12,6,48,4,15,3,3,0,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,18,31,13,6,146,0,1,53,4,2,6,0,29,3,13,8,0,1,3,42,2,1,1,1,18,41,13,0,1,10,1,114,0,1,1,0,10,1,3,0,70,0,1,2,1,1,35,1,10,4,11,43,2,22,1,2,0,0,0,5,5,15,1,1,19,32,6,28,6,3,0,6,3,3,2,32,0,1,55,8,1,4,9,1,2,7,2,1,1,22,1
2013-12,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,7,22,2,0,1,36,24,1,1,4,0,1,2,1,2,1,5,0,24,3,1,15,81,1,0,0,1,1,9,1,0,4,32,16,1,18,10,3,3,1,0,2,1,2,0,1,0,6,0,12,6,49,5,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,18,31,13,6,147,0,1,54,4,2,6,0,29,3,13,8,0,1,3,43,2,1,1,1,18,41,13,1,1,10,1,115,0,1,1,0,10,1,3,0,70,0,1,2,1,1,36,1,11,4,11,43,2,22,1,2,0,0,0,5,5,15,1,1,19,32,6,28,6,3,0,6,3,3,2,32,0,1,55,8,1,4,9,1,2,7,2,1,1,22,1
2014-01,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,7,22,2,0,1,36,24,1,1,4,0,1,2,1,2,1,5,0,24,3,1,15,81,1,0,0,1,1,9,1,0,4,32,17,1,18,10,3,3,1,0,3,1,2,0,1,0,6,0,12,7,49,5,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,18,31,13,6,148,0,1,54,4,2,7,0,29,3,13,8,0,1,3,43,2,1,1,1,18,41,13,1,1,10,1,116,0,1,1,1,10,1,3,0,70,0,1,2,1,1,36,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,20,33,6,28,6,3,0,6,3,3,2,32,0,1,56,8,1,4,9,1,2,7,2,1,1,22,1
2014-02,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,7,22,2,0,1,37,26,1,1,4,0,1,2,1,2,1,5,0,24,3,1,15,82,1,0,0,1,1,9,1,0,4,32,17,1,18,10,3,3,1,0,3,1,2,0,1,0,6,0,12,7,49,5,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,18,32,13,6,148,0,1,54,4,2,7,0,29,3,13,8,1,1,3,43,2,1,1,1,18,42,13,1,1,10,1,117,0,1,1,1,10,1,3,0,70,0,1,2,1,1,36,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,20,34,6,31,6,3,0,6,3,3,3,32,0,1,56,8,1,4,9,1,2,7,2,1,1,22,1
2014-03,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,7,23,2,0,1,37,26,1,1,4,0,1,2,1,2,1,5,0,24,3,1,18,83,1,0,0,1,1,9,1,0,4,32,17,1,19,10,3,3,1,0,3,1,2,0,1,0,6,0,12,7,50,5,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,18,32,13,6,149,0,1,54,4,2,7,0,30,3,13,8,1,1,3,43,2,1,1,1,19,42,13,1,1,10,1,119,0,1,1,1,10,1,3,0,70,0,1,2,1,1,36,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,20,34,6,31,6,3,0,6,3,3,3,32,0,1,56,8,1,4,9,1,2,7,2,1,1,23,1
2014-04,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,7,23,2,0,1,38,26,1,1,4,0,1,2,1,2,1,5,0,24,3,1,18,84,1,0,0,1,1,9,1,0,4,32,17,1,19,10,3,3,1,0,3,1,2,0,1,0,6,0,12,7,50,5,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,18,33,13,6,151,0,1,54,4,2,7,0,31,3,13,8,1,1,3,43,2,1,1,1,19,44,13,1,1,10,1,119,0,1,1,1,10,1,3,0,70,0,1,2,1,1,37,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,20,34,6,31,6,3,0,6,4,3,3,32,0,1,56,8,1,4,9,1,2,7,2,1,1,23,1
2014-05,1,2,1,1,1,3,6,1,9,58,44,1,8,2,3,1,1,7,23,2,0,1,38,26,1,1,4,0,1,2,1,2,1,5,0,24,3,1,19,85,1,0,0,1,1,9,2,0,4,32,17,1,19,10,3,3,1,0,3,1,2,0,1,0,6,0,12,7,52,5,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,19,33,14,6,152,0,1,54,4,3,7,0,31,3,13,8,1,1,3,43,2,1,1,1,19,46,13,1,1,10,1,120,0,1,1,1,10,1,3,0,70,0,1,2,1,1,37,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,21,34,6,32,6,3,0,6,4,3,3,32,0,1,56,8,1,5,9,1,2,7,2,1,1,23,1
2014-06,1,2,1,1,1,3,6,1,9,58,45,1,8,2,3,1,1,7,23,2,0,1,38,28,1,1,4,0,1,2,1,2,1,5,0,25,3,1,23,90,1,0,0,1,1,9,2,0,4,32,18,1,19,10,3,3,1,0,3,1,2,0,1,0,6,0,12,7,53,6,15,3,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,3,1,0,19,35,14,6,152,0,1,54,4,3,7,0,32,3,13,8,1,1,3,43,2,1,1,1,19,47,13,1,1,10,1,120,0,1,1,1,10,1,3,0,70,0,1,2,1,1,37,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,21,34,6,32,6,3,0,7,4,3,3,32,0,1,56,8,1,5,9,1,2,7,2,1,1,24,1
2014-07,1,2,1,1,1,3,6,1,9,58,45,1,8,2,3,1,1,7,23,2,0,1,39,29,1,1,4,0,1,2,1,2,1,5,0,25,3,1,23,91,1,0,0,1,1,9,2,0,4,32,18,1,19,10,3,3,1,0,3,1,2,0,1,0,6,0,12,8,53,6,15,4,3,1,2,0,1,11,6,1,6,0,1,0,1,1,1,1,4,1,0,19,35,14,6,153,0,1,54,4,3,7,0,32,3,13,8,1,1,3,43,2,1,1,1,19,47,13,1,1,10,1,121,0,1,1,1,10,1,3,0,70,0,1,2,1,1,37,1,11,4,11,44,2,22,1,2,0,0,0,5,5,15,1,1,21,34,6,33,6,3,0,7,4,3,3,32,0,1,58,8,1,5,9,1,2,7,2,1,1,24,1
2014-08,1,2,1,1,2,3,6,1,9,58,45,1,9,2,4,1,1,7,24,2,1,1,39,29,1,1,4,1,1,2,1,2,1,5,0,25,3,1,23,92,1,0,0,1,1,10,2,0,4,32,18,1,19,10,3,3,1,0,3,1,2,0,1,0,6,0,12,8,53,6,15,5,3,1,2,0,1,11,6,1,7,0,1,0,1,1,1,1,4,1,0,19,35,14,6,154,0,1,54,4,3,7,0,32,3,13,8,1,1,3,43,2,1,1,1,19,47,13,1,1,10,1,121,0,1,1,1,10,1,3,0,70,0,1,2,1,1,37,1,11,4,11,45,2,22,1,2,0,0,0,5,5,15,1,1,22,34,7,33,6,3,0,7,4,3,3,32,0,1,58,8,1,5,9,1,2,7,2,1,1,25,1
