,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
10,estrellita-poblana-iv-bronx,481.994921929076,08KCenrjRbL7vzfHjdGYyg,https://s3-media3.fl.yelpcdn.com/bphoto/d3dFCx9GfWTL_FCIy1LLtA/o.jpg,False,"{'address1': '45 Westchester Sq', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['45 Westchester Sq', 'Bronx, NY 10461']}",estrellita poblana iv,$$,4.0,140,['delivery'],https://www.yelp.com/biz/estrellita-poblana-iv-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.84221,-73.84381,10461
11,pine-bar-and-grill-bronx,236.31983735233192,Km_hSBftgdYcGL1TzZnwlQ,https://s3-media1.fl.yelpcdn.com/bphoto/vLo153euG9qJaI9F78toPg/o.jpg,False,"{'address1': '1634 Eastchester Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1634 Eastchester Rd', 'Bronx, NY 10461']}",pine bar & grill,$$,3.0,352,[],https://www.yelp.com/biz/pine-bar-and-grill-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,40.845142364502,-73.8448638916016,10461
12,bronx-zoo-bronx,3337.0703826547624,I2XhY76Mmc6yTg-aSBBHfQ,https://s3-media2.fl.yelpcdn.com/bphoto/V709LYuWp3kt7MmSt3npFg/o.jpg,False,"{'address1': '2300 Southern Blvd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10460', 'country': 'US', 'state': 'NY', 'display_address': ['2300 Southern Blvd', 'Bronx, NY 10460']}",bronx zoo,,4.0,908,[],https://www.yelp.com/biz/bronx-zoo-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,zoos,40.8486991537725,-73.8822738371592,10460
13,empire-bagels-bronx,1067.0124796079542,rY-EP5WCxQS0Ti-cdLSO7A,https://s3-media1.fl.yelpcdn.com/bphoto/SMKYRsQ9Xpg1AEeFixSfSQ/o.jpg,False,"{'address1': '3101 Westchester Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['3101 Westchester Ave', 'Bronx, NY 10461']}",empire bagels,$,4.5,83,[],https://www.yelp.com/biz/empire-bagels-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bagels,40.8492976427078,-73.8305242359638,10461
14,big-taste-halal-food-bronx,366.4242845714377,LXOvAoDO9QomXlvYdc0rrQ,https://s3-media1.fl.yelpcdn.com/bphoto/E1-aRo_MESVByvWLyXPzmQ/o.jpg,False,"{'address1': '1825 Eastchester Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1825 Eastchester Rd', 'Bronx, NY 10461']}",big  taste  halal  food,$,5.0,35,[],https://www.yelp.com/biz/big-taste-halal-food-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mideastern,40.8489762040892,-73.845446217529,10461
15,franks-pizzeria-bronx,648.3475017201484,ZIdfJ9a-tfo1LDhqp9w6TA,https://s3-media2.fl.yelpcdn.com/bphoto/6C4HG6-BeGzupVAn5n-o0A/o.jpg,False,"{'address1': '2823 Middletown Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['2823 Middletown Rd', 'Bronx, NY 10461']}",frank's pizzeria,$,4.5,77,"['delivery', 'pickup']",https://www.yelp.com/biz/franks-pizzeria-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.8435944773229,-73.8359653694324,10461
16,trattoria-zero-otto-nove-bronx,3946.391441970881,tLZfepIfSf0a80zHQTbTGQ,https://s3-media1.fl.yelpcdn.com/bphoto/tXWDSehBczSPzr1pobN9og/o.jpg,False,"{'address1': '2357 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2357 Arthur Ave', 'Bronx, NY 10458']}",trattoria zero otto nove,$$,4.0,644,[],https://www.yelp.com/biz/trattoria-zero-otto-nove-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.8546515,-73.8883526,10458
17,estrellita-poblana-bronx,1489.4380141119632,jhvlGPnHMZYJUMrc2XrSDg,https://s3-media1.fl.yelpcdn.com/bphoto/Vvuz2oIEeHAQGJYgnz0fOw/o.jpg,False,"{'address1': '2231 Westchester Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['2231 Westchester Ave', 'Bronx, NY 10462']}",estrellita poblana,$$,4.0,209,"['delivery', 'pickup']",https://www.yelp.com/biz/estrellita-poblana-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.83446,-73.85084,10462
18,la-casa-del-caffe-bronx,1051.674375327339,7MXgbfgsYEIlGuUQfd-VHA,https://s3-media3.fl.yelpcdn.com/bphoto/0Kv31Z12uCmeTdHfz3HsiA/o.jpg,False,"{'address1': '1036 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1036 Morris Park Ave', 'Bronx, NY 10461']}",la casa del caffe,$,4.5,60,[],https://www.yelp.com/biz/la-casa-del-caffe-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,40.84855,-73.8549,10461
19,healthy-fresh-bronx,1090.0937060626802,rvEN4HC2oIseVnAaMOkkCQ,https://s3-media1.fl.yelpcdn.com/bphoto/nOoUvlT51iOt1irKm5WB_g/o.jpg,False,"{'address1': '1033 Morris Park Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1033 Morris Park Ave', 'Bronx, NY 10461']}",healthy fresh,$,4.5,71,"['delivery', 'pickup']",https://www.yelp.com/biz/healthy-fresh-bronx?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,breakfast_brunch,40.8487099,-73.85532,10461
