,category_african,category_aquariums,category_aquariumservices,category_bakeries,category_bars,category_bbq,category_beerbar,category_brazilian,category_breakfast_brunch,category_breweries,category_burgers,category_cafes,category_cajun,category_cakeshop,category_caribbean,category_chicken_wings,category_childrensmuseums,category_chinese,category_cocktailbars,category_coffee,category_comedyclubs,category_convenience,category_creperies,category_cupcakes,category_danceclubs,category_delis,category_desserts,category_diners,category_divebars,category_djs,category_dominican,category_donuts,category_filipino,category_fishnchips,category_foodtrucks,category_french,category_galleries,category_gastropubs,category_german,category_golflessons,category_greek,category_grocery,category_haitian,category_halal,category_hennaartists,category_hiking,category_hotdogs,category_icecream,category_indpak,category_italian,category_japanese,category_jazzandblues,category_juicebars,category_korean,category_kosher,category_latin,category_localflavor,category_lounges,category_mexican,category_mideastern,category_museums,category_newamerican,category_newmexican,category_organic_stores,category_parks,category_pastashops,category_pizza,category_playgrounds,category_pubs,category_rafting,category_ramen,category_restaurants,category_sandwiches,category_seafood,category_senegalese,category_soulfood,category_southern,category_spanish,category_sportsbars,category_sushi,category_szechuan,category_tacos,category_tea,category_tex-mex,category_thai,category_themedcafes,category_tradamerican,category_trinidadian,category_turkish,category_vegan,category_venezuelan,category_waffles,category_whiskeybars,category_wine_bars,rent
2015-03-01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.22222222222222232,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.19999999999999996,inf,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.19999999999999996,0.0,,,0.0,,,0.0,0.0,,0.16666666666666674,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.050000000000000044
2015-04-01,0.0,,0.0,0.05882352941176472,0.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.04761904761904767
2015-05-01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.25,0.0,0.11111111111111116,0.16666666666666674,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.5,,,0.0,0.0,,0.1428571428571428,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.33333333333333326,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2015-06-01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,inf,0.5,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,inf,,0.0,0.0,,,,0.0,0.0,0.0,-0.00045454545454548523
2015-07-01,0.0,,0.0,0.05555555555555558,0.6666666666666667,0.0,,0.0,0.25,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,inf,0.0,,,0.0,0.0,,0.125,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,inf,,0.0,0.0,0.0,0.0004547521600728466
2015-08-01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.08333333333333326,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.5,0.0
2015-09-01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.08333333333333326,0.0,0.0,0.050000000000000044,0.0,0.08333333333333326,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,inf,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.11111111111111116,,0.0,0.0,,0.0,0.0,0.0,0.07692307692307687,0.0,inf,0.0,,0.0,0.0,0.0,,0.19999999999999996,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04499999999999993
2015-10-01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0714285714285714,0.0,0.0,0.0,inf,0.0,0.5,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.00043497172683770735
2015-11-01,0.0,,0.0,0.0,0.3999999999999999,0.0,inf,0.0,0.0,inf,0.0,0.0,,0.0,0.0,0.0,0.0,0.04761904761904767,0.0,0.3076923076923077,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.16666666666666674,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.19999999999999996,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
2015-12-01,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.05882352941176472,,0.0,,0.0,0.0,0.19999999999999996,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.16666666666666674,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.021739130434782705
2016-01-01,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.16666666666666674,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.021276595744680882
2016-02-01,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.16666666666666674,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.022826086956521774
2016-03-01,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.021134593993325956
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,inf,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,inf,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16666666666666674,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.011363636363636465
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,inf,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2857142857142858,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.011235955056179803
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06666666666666665,0.0,0.0,0.045454545454545414,0.125,0.050000000000000044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.045454545454545414
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,,0.0,0.0,0.0,inf,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.04347826086956519
2016-08-01,0.0,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.11111111111111116,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.10000000000000009,,0.0,0.0,inf,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.006249999999999978
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,inf,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1428571428571428,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.005031446540880502
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.08218606591572797
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.022727272727272707
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0625,0.0,0.0,0.0,0.0,0.04347826086956519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.10000000000000009,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,inf,0.0,0.0,0.0,-0.1577777777777778
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.04166666666666674,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.05013192612137207
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.08000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,inf,0.0,0.0,,,1.0,0.0,inf,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.04194444444444445
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.014207016526529448
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05882352941176472
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428581,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.002777777777777768
2017-06-01,0.0,0.0,0.0,0.0,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0027855153203342198
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.04347826086956519,0.0,0.034482758620689724,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04761904761904767,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.054166666666666696
2017-08-01,0.0,0.0,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05401844532279321
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666674,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.125,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.025000000000000022
2017-10-01,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909083,,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826086956519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.33333333333333326,0.0
2017-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05555555555555558,0.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.02564102564102555
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
