,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,oldest_review,latitude,longitude,zipcode
0,ricardo-steak-house-new-york,381.659318730305,CfWe636m2CAUg4FAdl_zVQ,https://s3-media4.fl.yelpcdn.com/bphoto/7NLdt4rCSbcxisE-kYFUYg/o.jpg,False,"{'address1': '2145 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2145 2nd Ave', 'New York, NY 10029']}",ricardo steak house,$$$,4.0,830,[],https://www.yelp.com/biz/ricardo-steak-house-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,steak,1/29/2008,40.7934520370731,-73.940475679068,10029
1,cascalote-latin-bistro-new-york,354.75409184546675,BxnrBKdLwdaEXyq97uxgKg,https://s3-media1.fl.yelpcdn.com/bphoto/LTSC5Du2J_aQ2d43iZqTqw/o.jpg,False,"{'address1': '2126 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2126 2nd Ave', 'New York, NY 10029']}",cascalote latin bistro,$$,4.5,295,"['pickup', 'delivery']",https://www.yelp.com/biz/cascalote-latin-bistro-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,7/25/2013,40.79271,-73.94069,10029
2,dear-mama-coffee-new-york,356.5692917749454,5o-jorn07AInbmlNlYGC0g,https://s3-media4.fl.yelpcdn.com/bphoto/rvAPQoGl6ixvnIYiFCB1kw/o.jpg,False,"{'address1': '308 E 109th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['308 E 109th St', 'New York, NY 10029']}",dear mama coffee,$,4.5,189,[],https://www.yelp.com/biz/dear-mama-coffee-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,7/4/2016,40.79219,-73.94068,10029
3,cafe-ollin-new-york-6,471.4917021989173,k3iUNUGsl-xpQ_EsOfTadA,https://s3-media3.fl.yelpcdn.com/bphoto/cQRFsqTQQFGf2Jw1aepCnw/o.jpg,False,"{'address1': '339 E 108th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['339 E 108th St', 'New York, NY 10029']}",cafe ollin,$$,4.0,367,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-ollin-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,8/11/2008,40.7912288,-73.9395386,10029
4,earls-beer-and-cheese-new-york,810.9070461111548,DpZBA0-f7Um9lvnp1zZM2A,https://s3-media3.fl.yelpcdn.com/bphoto/famNEa6UXueVsF51-9nDRg/o.jpg,False,"{'address1': '1259 Park Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1259 Park Ave', 'New York, NY 10029']}",earl's beer & cheese,$$,4.0,551,[],https://www.yelp.com/biz/earls-beer-and-cheese-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bars,1/7/2011,40.78729,-73.95152,10029
5,tastings-social-presents-mountain-bird-new-york-3,343.1401774803113,NMCUMp39CPenji-UbFnuCA,https://s3-media1.fl.yelpcdn.com/bphoto/oIMSevizUtYe7LHRWZhj9Q/o.jpg,False,"{'address1': '251 E 110th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['251 E 110th St', 'New York, NY 10029']}",tastings social presents mountain bird,$$$,4.5,128,['restaurant_reservation'],https://www.yelp.com/biz/tastings-social-presents-mountain-bird-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,french,5/5/2015,40.793503292003,-73.9409723342072,10029
6,la-shuk-new-york,545.2844102291307,87WfLan3_7K_OYPYd5zUIA,https://s3-media2.fl.yelpcdn.com/bphoto/SgUnLGKdgR9jGUij6RW7cQ/o.jpg,False,"{'address1': '1569 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1569 Lexington Ave', 'New York, NY 10029']}",la shuk,$$,4.5,298,"['pickup', 'delivery']",https://www.yelp.com/biz/la-shuk-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,moroccan,6/8/2015,40.78863,-73.94875,10029
7,the-conservatory-garden-new-york,579.4749922112819,B3ptSVx-Ck8T1wcmwZXgwg,https://s3-media2.fl.yelpcdn.com/bphoto/U4WrjFkt0abjcpQgd0MSIA/o.jpg,False,"{'address1': 'E 105th St And 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['E 105th St And 5th Ave', 'New York, NY 10021']}",the conservatory garden,,5.0,116,[],https://www.yelp.com/biz/the-conservatory-garden-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,parks,5/1/2006,40.7936102896929,-73.9515998214483,10021
8,amor-cubano-new-york,305.4118693758854,UKDOoYu_g1HYBvs5TpdG6w,https://s3-media2.fl.yelpcdn.com/bphoto/k9tUealxbpvgWedq2HHBJA/o.jpg,False,"{'address1': '2018 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2018 3rd Ave', 'New York, NY 10029']}",amor cubano,$$,4.0,415,"['pickup', 'delivery']",https://www.yelp.com/biz/amor-cubano-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,cuban,12/19/2007,40.794776,-73.942703,10029
9,malii-new-york,381.39510229660476,I4FWrwXDC91lsfQLXYSeXA,https://s3-media2.fl.yelpcdn.com/bphoto/416OtbEGEFpeEAJn2SVGIA/o.jpg,False,"{'address1': '2028 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2028 2nd Ave', 'New York, NY 10029']}",malii,$$,4.5,188,"['pickup', 'delivery']",https://www.yelp.com/biz/malii-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,thai,9/27/2015,40.789432,-73.942962,10029
10,d-amore-winebar-and-ristorante-new-york,706.7670737807028,RUfsaabXoeH_FDKS8ocWjA,https://s3-media4.fl.yelpcdn.com/bphoto/n-yq-H9OWgH6qxqxe0D9sg/o.jpg,False,"{'address1': '118 E 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['118 E 116th St', 'New York, NY 10029']}",d'amore winebar & ristorante,$$,4.5,203,[],https://www.yelp.com/biz/d-amore-winebar-and-ristorante-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,wine_bars,12/11/2013,40.7986510380525,-73.9424410834908,10029
11,joy-burger-bar-new-york,563.3135609244117,_9TDcp-kRMeLyje8gMopDg,https://s3-media1.fl.yelpcdn.com/bphoto/1xfd6DpFx8taIVQF-BoYNg/o.jpg,False,"{'address1': '1567 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1567 Lexington Ave', 'New York, NY 10029']}",joy burger bar,$,3.5,534,"['pickup', 'delivery']",https://www.yelp.com/biz/joy-burger-bar-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,burgers,2/23/2008,40.78851,-73.94884,10029
12,tres-leches-cafe-new-york,603.3385081161347,lqnI_jISnH7RZWlPtKkViQ,https://s3-media1.fl.yelpcdn.com/bphoto/NCmBmnJP5gWDLF3fgBrikQ/o.jpg,False,"{'address1': '356 E 112th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['356 E 112th St', 'New York, NY 10029']}",tres leches cafe,$,5.0,79,[],https://www.yelp.com/biz/tres-leches-cafe-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,2/11/2015,40.79356,-73.93778,10029
13,el-paso-restaurante-mexicano-new-york-5,283.23194876020887,DyraY-I4fsow50n9MNbwnQ,https://s3-media2.fl.yelpcdn.com/bphoto/upuzc4C6inSCjIMgsDSIqw/o.jpg,False,"{'address1': '1643 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1643 Lexington Ave', 'New York, NY 10029']}",el paso restaurante mexicano,$$,3.5,434,"['pickup', 'delivery']",https://www.yelp.com/biz/el-paso-restaurante-mexicano-new-york-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,4/6/2006,40.790668,-73.947082,10029
14,patsys-pizzeria-new-york-7,983.9144770581863,Kh0-HmlgmVUkRxR55_Vn1g,https://s3-media1.fl.yelpcdn.com/bphoto/hx0TGZYLGItMgrZ6JFW6Xg/o.jpg,False,"{'address1': '2287 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2287 1st Ave', 'New York, NY 10035']}",patsy's pizzeria,$$,4.0,717,[],https://www.yelp.com/biz/patsys-pizzeria-new-york-7?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,3/26/2006,40.79713,-73.93481,10035
15,el-kallejon-new-york,837.0952418742347,u9xVzV1OZC5pwtUgaHLM-A,https://s3-media1.fl.yelpcdn.com/bphoto/O0OSypsBwLBnrfNsNJa37A/o.jpg,False,"{'address1': '209 E 117th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['209 E 117th St', 'New York, NY 10035']}",el kallejon,$$,4.5,231,[],https://www.yelp.com/biz/el-kallejon-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tapas,7/5/2012,40.798538,-73.938805,10035
16,bangklyn-east-harlem-new-york-2,293.62875750703995,_7Maf5WG682E7R-EHSz18w,https://s3-media3.fl.yelpcdn.com/bphoto/7Qe46nn45Z4Rr5l3993z8A/o.jpg,False,"{'address1': '2051 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2051 2nd Ave', 'New York, NY 10029']}",bangklyn east harlem,$,4.5,71,"['pickup', 'delivery']",https://www.yelp.com/biz/bangklyn-east-harlem-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,thai,1/23/2018,40.7903,-73.94307,10029
17,effys-kitchen-new-york-2,563.3135609244117,E_JmgVNSkNvRauDZGuf6AA,https://s3-media1.fl.yelpcdn.com/bphoto/4jq7wHYOZi_ApIL590f6UA/o.jpg,False,"{'address1': '1567 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1567 Lexington Ave', 'New York, NY 10029']}",effy's kitchen,$$,4.0,180,"['pickup', 'delivery']",https://www.yelp.com/biz/effys-kitchen-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tradamerican,12/22/2015,40.78845,-73.94871,10029
18,aromas-boutique-bakery-new-york,102.68641728410923,2IpbquaH7zUNnAVw_rLPLQ,https://s3-media2.fl.yelpcdn.com/bphoto/TYCih9fmys60DPt2VF5_QQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10029']}",aromas boutique bakery,$,5.0,27,"['pickup', 'delivery']",https://www.yelp.com/biz/aromas-boutique-bakery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,11/3/2012,40.7919120788574,-73.9456100463867,10029
19,east-harlem-bottling-new-york-3,71.35838058849042,6q-7JBqybIo_MFmFFtlDXQ,https://s3-media2.fl.yelpcdn.com/bphoto/J5v8aQ6vIF_Tumm-Rul5aA/o.jpg,False,"{'address1': '1711 Lexington Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1711 Lexington Ave', 'New York, NY 10029']}",east harlem bottling,$$,4.0,119,[],https://www.yelp.com/biz/east-harlem-bottling-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,beerbar,8/9/2016,40.79293791199,-73.9455429167249,10029
20,taco-mix-new-york,717.8676355952756,hSkeb_lmfxnoqg7EVo19Vw,https://s3-media1.fl.yelpcdn.com/bphoto/_P-TCyDPVaaKRUOq2LEf1g/o.jpg,False,"{'address1': '234 E 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['234 E 116th St', 'New York, NY 10029']}",taco mix,$,4.0,320,"['pickup', 'delivery']",https://www.yelp.com/biz/taco-mix-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,3/25/2007,40.797098,-73.938785,10029
21,da-capo-new-york-2,925.2620364735648,E5rmVdrCn-0uwD2M9nkXdw,https://s3-media3.fl.yelpcdn.com/bphoto/Rpru3uryiGXaZ8fdVXEBig/o.jpg,False,"{'address1': '1392 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1392 Madison Ave', 'New York, NY 10029']}",da capo,$$,4.5,170,"['pickup', 'delivery']",https://www.yelp.com/biz/da-capo-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,wine_bars,3/19/2014,40.7877696714384,-73.9538384601474,10029
22,raos-new-york,905.6474659992273,zo4JHfD2nWPUiqgsgDOaHQ,https://s3-media1.fl.yelpcdn.com/bphoto/alNzt1nEAn1y93yEulQ9Yg/o.jpg,False,"{'address1': '455 E 114th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['455 E 114th St', 'New York, NY 10029']}",rao's,$$$$,4.5,131,[],https://www.yelp.com/biz/raos-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,5/12/2006,40.79392,-73.93427,10029
23,la-tropezienne-bakery-new-york,531.6115379438445,qx-xsyo2pTtrr0KY-GNcYA,https://s3-media1.fl.yelpcdn.com/bphoto/PiqHblACAtToXrCNueGK-A/o.jpg,False,"{'address1': '2131 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2131 1st Ave', 'New York, NY 10029']}",la tropezienne bakery,$,4.5,102,"['pickup', 'delivery']",https://www.yelp.com/biz/la-tropezienne-bakery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,4/2/2008,40.792079,-73.938629,10029
24,museum-of-the-city-of-new-york-new-york,594.9778872273542,IN-oJW5-9mwPEG491xWIsQ,https://s3-media2.fl.yelpcdn.com/bphoto/fa1i8IuTSQESMzJB0Ot7-Q/o.jpg,False,"{'address1': '1220 5th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1220 5th Ave', 'New York, NY 10029']}",museum of the city of new york,,4.0,224,[],https://www.yelp.com/biz/museum-of-the-city-of-new-york-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,museums,8/1/2005,40.79251,-73.95192,10029
25,lexington-pizza-parlour-new-york,490.08311780057284,R86cJxXMiXRyqzlF24esgg,https://s3-media1.fl.yelpcdn.com/bphoto/ONKl1_fyLPL_oAiYFgz7pg/o.jpg,False,"{'address1': '1590 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1590 Lexington Ave', 'New York, NY 10029']}",lexington pizza parlour,$$,4.0,158,"['pickup', 'delivery']",https://www.yelp.com/biz/lexington-pizza-parlour-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,6/27/2013,40.789283,-73.9487429,10029
26,burritos-y-mas-ny-tex-mex-new-york,528.0376920603002,iXtZQ7twXQiv7j2ZdxZqUg,https://s3-media2.fl.yelpcdn.com/bphoto/dVTjO-rEmsYMjVGU6HHilA/o.jpg,False,"{'address1': '1571 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1571 Lexington Ave', 'New York, NY 10029']}",burritos y mas ny tex-mex,$,4.5,122,"['pickup', 'delivery']",https://www.yelp.com/biz/burritos-y-mas-ny-tex-mex-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tex-mex,4/24/2016,40.7887686998247,-73.9486259859039,10029
27,the-lexington-social-new-york,332.47427333888726,LNVu-bQA_ASIcWJlClgz-Q,https://s3-media4.fl.yelpcdn.com/bphoto/BiKDUOFlP8VYyMmh2hcyhA/o.jpg,False,"{'address1': '1634 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1634 Lexington Ave', 'New York, NY 10029']}",the lexington social,$$,3.5,181,"['pickup', 'delivery']",https://www.yelp.com/biz/the-lexington-social-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mediterranean,7/9/2010,40.79057,-73.94768,10029
28,nocciola-ristorante-new-york-3,766.3972103468798,foRWizWrQ32g6Vv4g9UTnA,https://s3-media3.fl.yelpcdn.com/bphoto/mzAPcvwe-x26-mb8H1UD6Q/o.jpg,False,"{'address1': '237 E 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['237 E 116th St', 'New York, NY 10029']}",nocciola ristorante,$$,4.0,189,"['pickup', 'delivery']",https://www.yelp.com/biz/nocciola-ristorante-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,8/9/2014,40.7973406168505,-73.9382923766971,10029
29,sidewalk-tacos-new-york,424.92336825539667,_VXlKJEUEoP0wG6ZxruteQ,https://s3-media3.fl.yelpcdn.com/bphoto/0SZsNs_2Gs3-eaOteQPydg/o.jpg,False,"{'address1': '2163 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2163 2nd Ave', 'New York, NY 10029']}",sidewalk tacos,$,4.5,50,"['pickup', 'delivery']",https://www.yelp.com/biz/sidewalk-tacos-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,foodtrucks,10/30/2015,40.79409,-73.94026,10029
30,el-aguila-new-york-2,332.47427333888726,p7MviobRqz5rvdzmsjBdEw,https://s3-media4.fl.yelpcdn.com/bphoto/kMkVnwAgkDASm6BXfTF0qw/o.jpg,False,"{'address1': '1634 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1634 Lexington Ave', 'New York, NY 10029']}",el aguila,$,4.0,166,[],https://www.yelp.com/biz/el-aguila-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,11/24/2011,40.790573,-73.947715,10029
31,frenchy-coffee-nyc-new-york,419.0701929316089,06s4v9tM5JLnsa8UlZFHtQ,https://s3-media2.fl.yelpcdn.com/bphoto/GdC_2jKOzIRjvIVhKoRVZw/o.jpg,False,"{'address1': '129 E 102nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['129 E 102nd St', 'New York, NY 10029']}",frenchy coffee nyc,$,4.5,40,[],https://www.yelp.com/biz/frenchy-coffee-nyc-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,2/4/2018,40.78985,-73.94827,10029
32,love-cafe-new-york,965.0935284137207,R1X1PY1SSCKyFZI6CWJgmA,https://s3-media4.fl.yelpcdn.com/bphoto/JDjiXGCHXwosCDgYvLfumQ/o.jpg,False,"{'address1': '283 Pleasant Ave', 'address2': '', 'address3': 'St 115', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['283 Pleasant Ave', 'St 115', 'New York, NY 10029']}",love cafe,$,4.5,138,[],https://www.yelp.com/biz/love-cafe-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,3/28/2010,40.7945827440822,-73.9337050382274,10029
33,blue-coco-new-york,77.03004029838762,iNGW4U-Rx2iVGbjOJkbxTQ,https://s3-media4.fl.yelpcdn.com/bphoto/o8qOeiXDsNSa4FYOK2hRkw/o.jpg,False,"{'address1': '153 E 106th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['153 E 106th St', 'New York, NY 10029']}",blue coco,$,4.5,42,"['pickup', 'delivery']",https://www.yelp.com/biz/blue-coco-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,salad,12/7/2014,40.792308807373,-73.945686340332,10029
34,lupitas-restaurant-new-york-2,299.4938807707434,NXjCypQNl7tBrdR3gkFqdg,https://s3-media1.fl.yelpcdn.com/bphoto/2BAi7XF9qY-xfcyIxHJcJA/o.jpg,False,"{'address1': '2049 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2049 2nd Ave', 'New York, NY 10029']}",lupita's restaurant,$$,4.0,105,"['pickup', 'delivery']",https://www.yelp.com/biz/lupitas-restaurant-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,11/4/2013,40.790205,-73.943136,10029
35,yuras-blue-plate-new-york,851.5309456617451,PX88lcxrdv0-RA1g3tUXHQ,https://s3-media4.fl.yelpcdn.com/bphoto/adLjo-_r21kAxO4siJdjIg/o.jpg,False,"{'address1': '2248 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2248 1st Ave', 'New York, NY 10029']}",yura's blue plate,$$,4.5,146,[],https://www.yelp.com/biz/yuras-blue-plate-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,desserts,3/25/2016,40.7955931796625,-73.9355647477313,10029
36,el-nuevo-caribeno-new-york,180.19297623367726,g7pAeomzeIQY4mCfpOyHUQ,https://s3-media1.fl.yelpcdn.com/bphoto/LsWQGLkMUNs3A4cp7ztwnA/o.jpg,False,"{'address1': '1675 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1675 Lexington Ave', 'New York, NY 10029']}",el nuevo caribeno,$$,4.0,73,"['pickup', 'delivery']",https://www.yelp.com/biz/el-nuevo-caribeno-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,7/11/2010,40.79162,-73.94657,10029
37,bosie-bakery-new-york,377.7483319600222,eommI5ObSvEqSp1PUjDGBw,https://s3-media1.fl.yelpcdn.com/bphoto/eTT6BTY8eDHigKDWcMLYCg/o.jpg,False,"{'address1': '2132 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2132 2nd Ave', 'New York, NY 10029']}",bosie bakery,$,4.5,44,[],https://www.yelp.com/biz/bosie-bakery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,9/20/2014,40.7929217833807,-73.9403925772982,10029
