,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
673,your-deal-food-brooklyn,delis,1327.5133135895842,jEw57XNQ6WUbCH-ix5738A,https://s3-media4.fl.yelpcdn.com/bphoto/WBNMpGLz8QbZqtNyf_rBkQ/o.jpg,False,"{'address1': '472 Wilson Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['472 Wilson Ave', 'Brooklyn, NY 11221']}",your deal food,$,3.0,6,"['pickup', 'delivery']",https://www.yelp.com/biz/your-deal-food-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/9/2015,40.69278,-73.912,11221
674,tamal-cart-brooklyn,mexican,101.36465988315882,HnplpDkvN_XfX9FO1MXq7g,,False,"{'address1': 'Myrtle & Wyckoff Avenues, in front of MTA', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['Myrtle & Wyckoff Avenues, in front of MTA', 'Brooklyn, NY 11237']}",tamal cart,,3.0,1,[],https://www.yelp.com/biz/tamal-cart-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/17/2010,40.7033271,-73.9214363,11237
675,crown-fried-chicken-brooklyn-52,chicken_wings,805.4357066364819,0YpZMs43ji_ElPL0iKoJnw,https://s3-media1.fl.yelpcdn.com/bphoto/YGsZ9yxtMcw-Pfecd99KpQ/o.jpg,False,"{'address1': '332 Central Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['332 Central Ave', 'Brooklyn, NY 11221']}",crown fried chicken,$,2.5,8,"['pickup', 'delivery']",https://www.yelp.com/biz/crown-fried-chicken-brooklyn-52?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/19/2015,40.69516,-73.920509,11221
676,el-pin-pollo-restaurant-queens,latin,1014.2672755113837,tQ2lG_rJFmSQfhj4fot8yA,https://s3-media1.fl.yelpcdn.com/bphoto/4Dc8PNh0mbm9mfJexvFD7A/o.jpg,False,"{'address1': '392 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['392 Woodward Ave', 'Queens, NY 11385']}",el pin pollo restaurant,,5.0,1,"['pickup', 'delivery']",https://www.yelp.com/biz/el-pin-pollo-restaurant-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/14/2017,40.7087645348936,-73.9124962986815,11385
677,new-york-pizza-and-chicken-brooklyn,pizza,543.2851728891741,_E55SxVYBKgikHwBx4awgA,https://s3-media2.fl.yelpcdn.com/bphoto/sUgwxoFpNXxJGk_r11VYrQ/o.jpg,False,"{'address1': '1485 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1485 Myrtle Ave', 'Brooklyn, NY 11237']}",new york pizza and chicken,,4.0,1,[],https://www.yelp.com/biz/new-york-pizza-and-chicken-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/28/2017,40.6992,-73.91632,11237
678,kfc-brooklyn-17,hotdogs,855.5118327040633,tCp_lGhzVJ9t76KhoRJFiw,https://s3-media1.fl.yelpcdn.com/bphoto/_9HN0OzQUR1cRWgGgUMEZQ/o.jpg,False,"{'address1': '1556 Myrtle Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1556 Myrtle Ave', 'Brooklyn, NY 11237']}",kfc,$$,2.0,15,['delivery'],https://www.yelp.com/biz/kfc-brooklyn-17?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/6/2013,40.6993,-73.9119,11237
679,cracowaia-polish-deli-ridgewood,delis,1122.9401079111576,t0eyG5XhjZTDuuAVyjFa3g,,False,"{'address1': '501 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['501 Woodward Ave', 'Ridgewood, NY 11385']}",cracowaia polish deli,$,4.0,2,[],https://www.yelp.com/biz/cracowaia-polish-deli-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/5/2011,40.70755,-73.909797,11385
680,blue-hawaii-restaurant-brooklyn,restaurants,528.8430432078319,L5XhsGsXTjTzex-vkUdm3g,,False,"{'address1': '1477 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1477 Myrtle Ave', 'Brooklyn, NY 11237']}",blue hawaii restaurant,,2.5,3,[],https://www.yelp.com/biz/blue-hawaii-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/27/2006,40.6991691589355,-73.9166564941406,11237
681,el-coqui-billiards-and-lounge-queens,poolhalls,959.237055382408,o_BGvl1lE19tGwSbihikMg,https://s3-media1.fl.yelpcdn.com/bphoto/MjOMRccEvo5x03apgJJ4Lg/o.jpg,False,"{'address1': '5419 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Queens', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['5419 Myrtle Ave', 'Queens, NY 11385']}",el coqui billiards and lounge,,2.5,4,[],https://www.yelp.com/biz/el-coqui-billiards-and-lounge-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/7/2015,40.6997608,-73.9104736,11385
682,monami-brooklyn,seafood,244.51158199704255,3Fa0dwqucfX6AcZ03_2KKQ,,False,"{'address1': '372 Knickerbocker Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['372 Knickerbocker Ave', 'Brooklyn, NY 11237']}",monami,,3.0,1,[],https://www.yelp.com/biz/monami-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/28/2014,40.700216,-73.921327,11237
