,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
10,cantina-taqueria-and-tequila-bar-new-york,mexican,274.3288830201305,UH_aksIxzGPPyhWZJbTP7A,https://s3-media4.fl.yelpcdn.com/bphoto/wxiVtvtKgTKz16pQYEf8qg/o.jpg,False,"{'address1': '1838 7th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['1838 7th Ave', 'New York, NY 10026']}",cantina taqueria & tequila bar,$$,4.0,360,"['delivery', 'pickup']",https://www.yelp.com/biz/cantina-taqueria-and-tequila-bar-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/15/2013,40.8003063353508,-73.9549569049235,10026
11,67-orange-street-new-york,lounges,332.47432500733964,DzlCEhXW6OadK6ETcmJpwQ,https://s3-media1.fl.yelpcdn.com/bphoto/tNDVbUow9R4LfuWo1mSNkg/o.jpg,False,"{'address1': '2082 Frederick Douglas Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2082 Frederick Douglas Blvd', 'New York, NY 10026']}",67 orange street,$$,4.0,332,[],https://www.yelp.com/biz/67-orange-street-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/26/2008,40.8022697271481,-73.9567852020264,10026
12,blvd-bistro-new-york,tradamerican,639.5475571456498,Z-hDHjP4Eza6BA4G97tzVA,https://s3-media1.fl.yelpcdn.com/bphoto/lML0a7MlD13TSsKjD-V_pQ/o.jpg,False,"{'address1': '239 Lenox Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['239 Lenox Ave', 'New York, NY 10027']}",blvd bistro,$$,4.0,597,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/blvd-bistro-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/5/2013,40.8058608,-73.9469981,10027
13,lee-lees-baked-goods-new-york,bakeries,402.40583732790697,YNgBR2pGWmMZAYFQbByODA,https://s3-media1.fl.yelpcdn.com/bphoto/7fMEl4EhHqWY6AO0uqUEKw/o.jpg,False,"{'address1': '283 W 118th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['283 W 118th St', 'New York, NY 10026']}",lee lee's baked goods,$,4.5,128,[],https://www.yelp.com/biz/lee-lees-baked-goods-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/26/2007,40.8057,-73.95408,10026
14,harlem-pizza-co-new-york-6,pizza,168.3379262688509,x4_5vkcFKvaxJuZAJRX_Qw,https://s3-media4.fl.yelpcdn.com/bphoto/vTmzwXimEJIc7Zm6QR1A9w/o.jpg,False,"{'address1': '135 West 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['135 West 116th St', 'New York, NY 10026']}",harlem pizza co,$$,4.0,144,"['delivery', 'pickup']",https://www.yelp.com/biz/harlem-pizza-co-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/8/2015,40.8029069,-73.9510825,10026
15,sottocasa-pizzeria-harlem-new-york,pizza,587.2079212880147,NPnWsPxOpG91GHx74S27Uw,https://s3-media1.fl.yelpcdn.com/bphoto/jttl7IBXFvGGibACqgNOSw/o.jpg,False,"{'address1': '227 Lenox Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['227 Lenox Ave', 'New York, NY 10027']}",sottocasa pizzeria - harlem,$$,4.5,182,[],https://www.yelp.com/biz/sottocasa-pizzeria-harlem-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/14/2016,40.8055499,-73.94746,10027
16,vinatería-new-york-4,italian,483.77745856871877,MH08_pIRKsUSwfkVYxUE7w,https://s3-media2.fl.yelpcdn.com/bphoto/OEg7EQZgvay6-W-t4SS6uw/o.jpg,False,"{'address1': '2211 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2211 Frederick Douglass Blvd', 'New York, NY 10026']}",vinatería,$$,4.0,360,[],https://www.yelp.com/biz/vinater%C3%ADa-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/17/2013,40.8064392068585,-73.9540110111145,10026
17,b2-harlem-new-york,seafood,449.3893216173526,Fl2z1edJw3MONc9rERWRMg,https://s3-media3.fl.yelpcdn.com/bphoto/q-I6upyPkIXYyWa-k2JOFw/o.jpg,False,"{'address1': '271 W 119th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['271 W 119th St', 'New York, NY 10026']}",b2 harlem,$$,4.0,174,['restaurant_reservation'],https://www.yelp.com/biz/b2-harlem-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/28/2016,40.80613,-73.95317,10026
18,double-dutch-espresso-new-york,bagels,417.0273720562868,-AixNVwQogQlGjWKttuw5w,https://s3-media4.fl.yelpcdn.com/bphoto/sE3xbVtNQv5FHGadPmGp4w/o.jpg,False,"{'address1': '2194 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2194 Frederick Douglass Blvd', 'New York, NY 10026']}",double dutch espresso,$$,4.0,192,[],https://www.yelp.com/biz/double-dutch-espresso-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/29/2014,40.805824,-73.953964,10026
19,l-encanto-d-lola-new-york,mexican,265.4149758825684,V7_IQ1ab69JilAlgrSnMXg,https://s3-media2.fl.yelpcdn.com/bphoto/ECuIjVFBoNPT-3uZXSTJAQ/o.jpg,False,"{'address1': '57 Lenox Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['57 Lenox Ave', 'New York, NY 10026']}",l encanto d lola,$$,3.5,244,"['delivery', 'pickup']",https://www.yelp.com/biz/l-encanto-d-lola-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/1/2008,40.8001464434346,-73.9511863565111,10026
