,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
430,riverside-park-pier-1-new-york,794.5719309815655,RIeRfoL3WcM5jRoZeFvfgg,https://s3-media1.fl.yelpcdn.com/bphoto/y3nuPFjxHxB4YdKs72y42g/o.jpg,False,"{'address1': 'Riverside Dr & W 70 St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10069', 'country': 'US', 'state': 'NY', 'display_address': ['Riverside Dr & W 70 St', 'New York, NY 10069']}",riverside park pier 1,,4.0,5,[],https://www.yelp.com/biz/riverside-park-pier-1-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,parks,40.779763288061,-73.9897311693407,10069
431,fruit-stand-guy-on-the-corner-new-york,128.08766919570292,SzkKCGxiJ8aFxZ6xNUZpUg,https://s3-media4.fl.yelpcdn.com/bphoto/f_Ee-hpXNhZgZfAgvWhw3Q/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10023']}",fruit stand guy on the corner,,4.5,2,[],https://www.yelp.com/biz/fruit-stand-guy-on-the-corner-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,farmersmarket,40.77611,-73.98158,10023
432,parliament-coffee-new-york,681.1495732453029,aPtFBavkEgpwqFfEwvK4FQ,https://s3-media4.fl.yelpcdn.com/bphoto/rJoE2DzW-2j1vpt_S70xGA/o.jpg,False,"{'address1': '170 Central Park W', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['170 Central Park W', 'New York, NY 10024']}",parliament coffee,$,3.0,9,[],https://www.yelp.com/biz/parliament-coffee-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,40.7793,-73.97438,10024
433,lincoln-center-kitchen-new-york-2,451.4640235712657,y1Dg2JcJV34uNd1g7p_YJA,https://s3-media1.fl.yelpcdn.com/bphoto/J9enYEwZeHathK0WQic-oQ/o.jpg,False,"{'address1': '10 Lincoln Center Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['10 Lincoln Center Plz', 'New York, NY 10023']}",lincoln center kitchen,$$$,2.0,22,[],https://www.yelp.com/biz/lincoln-center-kitchen-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,newamerican,40.7725618904564,-73.9832380478852,10023
434,tisch-childrens-zoo-new-york,1344.5316965047848,dlKcQ96J3iwl_cLjdjDZAw,https://s3-media3.fl.yelpcdn.com/bphoto/NAHI9kvnrAtNUjNFGVAYbQ/o.jpg,False,"{'address1': '64th St & 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['64th St & 5th Ave', 'New York, NY 10021']}",tisch children's zoo,,3.5,16,[],https://www.yelp.com/biz/tisch-childrens-zoo-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,zoos,40.7673857832707,-73.9707174219263,10021
435,private-park-at-hudson-new-york,959.0522750030382,Rs-pxXqEPrJaIBe-bJDziw,https://s3-media2.fl.yelpcdn.com/bphoto/-euT50N8_gOkdlHFwHLnWA/o.jpg,False,"{'address1': '356 W. 58th Street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['356 W. 58th Street', 'New York, NY 10019']}",private park at hudson,$$$,3.0,13,[],https://www.yelp.com/biz/private-park-at-hudson-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,nightlife,40.7681058,-73.9844078,10019
436,dunkin-donuts-new-york-58,1207.1903871714396,jAfBuA8Kd9ahpYF1fsPiWQ,https://s3-media3.fl.yelpcdn.com/bphoto/7pZFCYk9-KhfyrlEiI6nPA/o.jpg,False,"{'address1': '815 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['815 10th Ave', 'New York, NY 10019']}",dunkin' donuts,$,2.5,37,[],https://www.yelp.com/biz/dunkin-donuts-new-york-58?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,40.767629,-73.989901,10019
437,rubbys-pizzeria-new-york,1006.7364444239756,HhXXUpn4HlSqgWudxIcitA,https://s3-media4.fl.yelpcdn.com/bphoto/O6hqD2kHmSY-e-f_VAGAJg/o.jpg,False,"{'address1': '57th St & 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['57th St & 10th Ave', 'New York, NY 10019']}",rubby's pizzeria,$,3.5,12,[],https://www.yelp.com/biz/rubbys-pizzeria-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.76911,-73.98856,10019
438,blue-bottle-coffee-new-york-16,333.9335005189125,BOeb0FFF2XJqDjkdaBwVlA,https://s3-media1.fl.yelpcdn.com/bphoto/pnxk15t38rem3HbZkyENRg/o.jpg,False,"{'address1': '279 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['279 Amsterdam Ave', 'New York, NY 10023']}",blue bottle coffee,,5.0,2,[],https://www.yelp.com/biz/blue-bottle-coffee-new-york-16?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,40.7793056,-73.9809228,10023
439,la-unica-caridad-restaurant-new-york,757.5363329041867,Pm9g4v6bpq9_OEigK0jHYA,https://s3-media1.fl.yelpcdn.com/bphoto/exFBQVR9-1Kme3wW0Gmxsw/o.jpg,False,"{'address1': '2199 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['2199 Broadway', 'New York, NY 10024']}",la unica caridad restaurant,$$,3.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/la-unica-caridad-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,cuban,40.7832742,-73.9807237,10024
440,hudson-bar-new-york-2,953.9806293314664,5zmoSRG4EBwT1DgDFO0c9A,https://s3-media1.fl.yelpcdn.com/bphoto/Gv4Avmao0saOH3tcJz30Wg/o.jpg,False,"{'address1': '358 West 58th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['358 West 58th St', 'New York, NY 10019']}",hudson bar,$$,3.0,15,[],https://www.yelp.com/biz/hudson-bar-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,lounges,40.76836,-73.98493,10019
441,a-night-at-the-museum-manhattan,832.7881847957923,IH0vUeLREFC1D_TuNXge5w,https://s3-media3.fl.yelpcdn.com/bphoto/QhHI26GfqbLoVh8Biyt-Aw/o.jpg,False,"{'address1': 'American Museum Of Natural History', 'address2': '', 'address3': 'Central Park West at 79th St', 'city': 'Manhattan', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['American Museum Of Natural History', 'Central Park West at 79th St', 'Manhattan, NY 10024']}",a night at the museum,,4.5,3,[],https://www.yelp.com/biz/a-night-at-the-museum-manhattan?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,museums,40.77885,-73.96835,10024
442,blue-ribbon-hi-bar-new-york,991.3588184752631,gnp2CQMuLlz8eXXbKaOY5g,https://s3-media2.fl.yelpcdn.com/bphoto/uA-P9sDmHpnNrRq6G1d1Dw/o.jpg,False,"{'address1': '308 W 58th St', 'address2': '6 Columbus Hotel Roof Deck', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['308 W 58th St', '6 Columbus Hotel Roof Deck', 'New York, NY 10019']}",blue ribbon hi-bar,$$,4.0,5,[],https://www.yelp.com/biz/blue-ribbon-hi-bar-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,lounges,40.7676,-73.98313,10019
443,bei-jing-chinese-foods-new-york,1049.1549767393954,yVI01P3ApyLlkqtOfgki7A,https://s3-media2.fl.yelpcdn.com/bphoto/hQWchsgoDRM7jqzhwPjblw/o.jpg,False,"{'address1': '860 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['860 10th Ave', 'New York, NY 10019']}",bei jing chinese foods,$,3.5,16,[],https://www.yelp.com/biz/bei-jing-chinese-foods-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.768619,-73.98851,10019
444,secret-ingredients-manhattan-2,1286.9658550398904,y18ogfoDgwUeZiJ9mfeIGw,https://s3-media4.fl.yelpcdn.com/bphoto/ol-h9VcuZssRi3LyHpSzTQ/o.jpg,False,"{'address1': '550 W 54th St', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['550 W 54th St', 'Manhattan, NY 10019']}",secret ingredients,,5.0,4,[],https://www.yelp.com/biz/secret-ingredients-manhattan-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,catering,40.7677253,-73.9915642,10019
445,gapstow-bridge-new-york,1229.7828934660206,G5qs3usxeEfkKcjSI3xu-g,https://s3-media4.fl.yelpcdn.com/bphoto/ArBvCtpIHDPrgbr3XeG-_A/o.jpg,False,"{'address1': '62nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['62nd St', 'New York, NY 10019']}",gapstow bridge,,4.5,5,[],https://www.yelp.com/biz/gapstow-bridge-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,landmarks,40.766931380292,-73.9738308313768,10019
446,ansonia-new-york-2,424.99405298118796,SjwVFl5ApxfUGKEceTbF3A,https://s3-media3.fl.yelpcdn.com/bphoto/8rFRQeAg5hurDWac3UuYrQ/o.jpg,False,"{'address1': '2109 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['2109 Broadway', 'New York, NY 10023']}",ansonia,,4.5,2,[],https://www.yelp.com/biz/ansonia-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,landmarks,40.780118,-73.982478,10023
447,dylans-candy-bar-new-york-20,1038.3469666165215,R4u6H33_rZkExWgwvWLSeg,https://s3-media4.fl.yelpcdn.com/bphoto/f4eg3UpAVdBlPwWrgWkC0g/o.jpg,False,"{'address1': '57TH /58th St 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['57TH /58th St 8th Ave', 'New York, NY 10019']}",dylan's candy bar,$$,3.0,16,[],https://www.yelp.com/biz/dylans-candy-bar-new-york-20?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,candy,40.767101,-73.982791,10019
448,literary-walk-poets-walk-new-york-2,1040.349959450812,O8nIZ6j8V9s9M_twSYzf_g,https://s3-media4.fl.yelpcdn.com/bphoto/dSQWCG6aClK4b0Emre2-RA/o.jpg,False,"{'address1': '14 East 60th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['14 East 60th St', 'New York, NY 10022']}",literary walk - poet's walk,,5.0,4,[],https://www.yelp.com/biz/literary-walk-poets-walk-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,parks,40.7698832735757,-73.9725295937565,10022
449,twister-cake-bakery-new-york,594.1241751577463,26TL7d7o1lVvTwRLKj8Bsg,https://s3-media4.fl.yelpcdn.com/bphoto/dAY8QoqQs9bZR1q38mDLVQ/o.jpg,False,"{'address1': '100 W 77th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['100 W 77th St', 'New York, NY 10024']}",twister cake bakery,,5.0,2,[],https://www.yelp.com/biz/twister-cake-bakery-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,streetvendors,40.7809326,-73.9777228,10024
450,nyc-deli-new-york-2,1139.7559525338663,v_Er-iOLKDUDw2MZ5i3-6A,https://s3-media1.fl.yelpcdn.com/bphoto/tZRLuTWqec2-s_vujUw3sQ/o.jpg,False,"{'address1': '853 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['853 9th Ave', 'New York, NY 10019']}",nyc deli,$,4.5,6,[],https://www.yelp.com/biz/nyc-deli-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.766853049534,-73.9864086172726,10019
451,fruit-stand-guy-new-york,763.5738014618722,mR3ZglfWqzPIwZILDRRj2A,,False,"{'address1': 'W 60th & Columbus', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['W 60th & Columbus', 'New York, NY 10023']}",fruit stand guy,,5.0,2,[],https://www.yelp.com/biz/fruit-stand-guy-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,foodstands,40.7698387631477,-73.9843215595618,10023
452,playa-bowls-new-york-2,1287.6483712224158,VP7h7vuLuGgzvoNDnctJaQ,https://s3-media1.fl.yelpcdn.com/bphoto/aNmxGdUtlTVeBC3Q09o-cQ/o.jpg,False,"{'address1': '550 W 54th St', 'address2': 'HC', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['550 W 54th St', 'HC', 'New York, NY 10019']}",playa bowls,,3.5,16,"['pickup', 'delivery']",https://www.yelp.com/biz/playa-bowls-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,coffee,40.76768,-73.99149,10019
453,potsticker-cart-manhattan,128.08766919570292,dPvfdcF9gE7JeEI_pboK5g,,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['Manhattan, NY 10023']}",potsticker cart,,4.0,2,[],https://www.yelp.com/biz/potsticker-cart-manhattan?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.7834014892578,-73.9663009643555,10023
454,bigadeiros-nyc-new-york,1223.4747719644492,O2EZx44TBsVtNetqQYRWjw,https://s3-media4.fl.yelpcdn.com/bphoto/WMiadCBT2ESnr1fJbbH9GQ/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10019']}",bigadeiros nyc,$$,5.0,4,[],https://www.yelp.com/biz/bigadeiros-nyc-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,desserts,40.7662925720215,-73.9927520751953,10019
455,nespresso-boutique-at-sur-la-table-new-york,1082.5671566333317,IOavnBVmCbaR7Kkna9dNIg,https://s3-media4.fl.yelpcdn.com/bphoto/EPzt55oUleODsJo8mK-I-w/o.jpg,False,"{'address1': '306 West 57th Street', 'address2': '', 'address3': 'Hearst Tower, Ground Level', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['306 West 57th Street', 'Hearst Tower, Ground Level', 'New York, NY 10019']}",nespresso boutique at sur la table,$$,4.0,7,[],https://www.yelp.com/biz/nespresso-boutique-at-sur-la-table-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,cafes,40.7667057,-73.9831787,10019
456,the-lake-at-central-park-new-york,780.1389380877165,kp3zq7gIiNXgGGBaRHVj2A,https://s3-media4.fl.yelpcdn.com/bphoto/Mj71XvMeKxnN0_Nx2PsT6A/o.jpg,False,"{'address1': 'Central Park W', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '', 'country': 'US', 'state': 'NY', 'display_address': ['Central Park W', 'New York, NY']}",the lake at central park,,4.5,2,[],https://www.yelp.com/biz/the-lake-at-central-park-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,lakes,40.7775776084732,-73.9722893759608,
457,greeks-collegiate-food-shop-manhattan,300.9105832843567,9cY47EM9H97KRfISJ8ay1Q,,False,"{'address1': '139 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'Manhattan', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['139 Amsterdam Ave', 'Manhattan, NY 10023']}",greek's collegiate food shop,,5.0,1,[],https://www.yelp.com/biz/greeks-collegiate-food-shop-manhattan?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,greek,40.7746578007936,-73.9844528585672,10023
458,caffe-la-fenice-new-york,64.90310152999368,HZTqcduR0rQGgexMKICzJA,,False,"{'address1': '2014 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['2014 Broadway', 'New York, NY 10023']}",caffe la fenice,$$$,2.0,5,[],https://www.yelp.com/biz/caffe-la-fenice-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.775931,-73.9818514,10023
