,category_african,category_aquariums,category_aquariumservices,category_bakeries,category_bars,category_bbq,category_beerbar,category_brazilian,category_breakfast_brunch,category_breweries,category_burgers,category_cafes,category_cajun,category_cakeshop,category_caribbean,category_chicken_wings,category_childrensmuseums,category_chinese,category_cocktailbars,category_coffee,category_comedyclubs,category_convenience,category_creperies,category_cupcakes,category_danceclubs,category_delis,category_desserts,category_diners,category_divebars,category_djs,category_dominican,category_donuts,category_filipino,category_fishnchips,category_foodtrucks,category_french,category_galleries,category_gastropubs,category_german,category_golflessons,category_greek,category_grocery,category_haitian,category_halal,category_hennaartists,category_hiking,category_hotdogs,category_icecream,category_indpak,category_italian,category_japanese,category_jazzandblues,category_juicebars,category_korean,category_kosher,category_latin,category_localflavor,category_lounges,category_mexican,category_mideastern,category_museums,category_newamerican,category_newmexican,category_organic_stores,category_parks,category_pastashops,category_pizza,category_playgrounds,category_pubs,category_rafting,category_ramen,category_restaurants,category_sandwiches,category_seafood,category_senegalese,category_soulfood,category_southern,category_spanish,category_sportsbars,category_sushi,category_szechuan,category_tacos,category_tea,category_tex-mex,category_thai,category_themedcafes,category_tradamerican,category_trinidadian,category_turkish,category_vegan,category_venezuelan,category_waffles,category_whiskeybars,category_wine_bars,rent
2011-11-01,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.0
2011-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0
2012-01-01,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0
2012-02-01,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0
2012-03-01,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0
2012-04-01,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
2012-05-01,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
2012-06-01,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0
2012-07-01,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0
2012-08-01,0.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
2012-09-01,0.0,0.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0
2012-10-01,0.0,0.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0
2012-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.0
2012-12-01,0.0,0.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0
2013-01-01,0.0,0.0,1.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0
2013-02-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0
2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0
2013-04-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0
2013-05-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1700.0
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0
2013-07-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1800.0
2013-08-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,1.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1900.0
2013-09-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,1.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1950.0
2013-10-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,16.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2000.0
2013-11-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,16.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1850.0
2013-12-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,16.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1875.0
2014-01-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,2.0,1.0,17.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,16.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1900.0
2014-02-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,17.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,16.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1950.0
2014-03-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,17.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,16.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1900.0
2014-04-01,0.0,0.0,1.0,12.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,18.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,16.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1900.0
2014-05-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,1.0,18.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,16.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1900.0
2014-06-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,1.0,19.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1932.5
2014-07-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,1.0,19.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2000.0
2014-08-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,1.0,19.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2100.0
2014-09-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,1.0,20.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2100.0
2014-10-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,20.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2100.0
2014-11-01,0.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,8.0,4.0,1.0,20.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,2.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,19.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,5.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2199.0
